id,first_name,last_name,score
7326,Goldie,Norse,37
7327,Edra,Nordell,72
7328,Antonette,Gonzeles,76
7329,Tyree,Ruybal,26
7330,Fe,Bessemer,69
7331,Sylvester,Verigan,82
7332,Trinity,Zamora,13
7333,Tamatha,Kitelinger,53
7334,Reuben,Holleyman,45
7335,Freddy,Ty,13
7336,Onita,Gandolfo,76
7337,Manie,Mendola,69
7338,Charisse,Juckett,67
7339,Carmen,Desch,90
7340,Ronny,Nozick,55
7341,Micheal,Evick,29
7342,Tillie,Demers,67
7343,Rose,Morla,95
7344,Winnifred,Kabel,69
7345,Anna,Weatherwax,53
7346,Gerard,Etheridge,64
7347,Otelia,Rodger,26
7348,Moshe,Stanley,71
7349,Bettyann,Nepa,72
7350,Bert,Laneaux,96
7351,Waldo,Stenson,16
7352,Maurine,Dieppa,24
7353,See,Pogar,14
7354,Ciera,Timone,37
7355,Parthenia,Iwanejko,4
7356,Colleen,Jakes,35
7357,Christine,Chauvin,5
7358,Sherly,Krukiel,59
7359,Cris,Slenker,83
7360,Brandi,Andujar,20
7361,Corrin,Vandenboom,2
7362,Edmundo,Vialpando,37
7363,Hermelinda,Elke,29
7364,Chelsea,Derouin,46
7365,Nieves,Colian,28
7366,Tai,Juarez,25
7367,Arlette,Pribyl,20
7368,Luana,Purifoy,92
7369,Iraida,Sankoff,86
7370,Lan,Mckibbens,19
7371,Martha,Covino,39
7372,Rodney,Peffer,48
7373,Cleta,Freligh,28
7374,Brendon,Wittstock,27
7375,Margene,Kufeldt,11
7376,Myrtie,Morningstar,100
7377,Janett,Singerman,90
7378,Jeannetta,Cassmeyer,91
7379,Lorean,Wilging,57
7380,Dora,Capello,36
7381,Joslyn,Consiglio,93
7382,Shantell,Groeneveld,59
7383,Verline,Mignot,75
7384,Allison,Kagay,73
7385,Valorie,Likio,81
7386,Wilfred,Ondrick,30
7387,Hassie,Perina,44
7388,Jennefer,Gockerell,75
7389,Clark,Bonnel,56
7390,Alphonso,Berthelot,19
7391,Tyler,Cali,26
7392,Christel,Schauland,14
7393,Sommer,Ellinwood,57
7394,Sonia,Corti,88
7395,Ulysses,Tuerk,6
7396,Candance,Welland,14
7397,Lolita,Elsmore,54
7398,Barbie,Averitte,68
7399,Tenisha,Cunio,78
7400,Saul,Delaet,9
7401,Racquel,Mealy,62
7402,Evelin,Hackethal,26
7403,Debroah,Heckford,14
7404,Leonie,Clacher,62
7405,Hae,Flowe,72
7406,Leia,Funaro,87
7407,Fatima,Bracks,99
7408,Von,Acron,76
7409,Eulalia,Beavis,28
7410,Daysi,Civatte,3
7411,Renita,Guffanti,34
7412,Angel,Bidrowski,0
7413,Debbra,Dargenio,73
7414,Miguelina,Yenney,66
7415,Enrique,Cavalier,94
7416,Gail,Obriant,29
7417,Almeda,Tollefson,100
7418,Mia,Mcdonal,72
7419,Brendon,Tande,100
7420,Ted,Pardall,35
7421,Mara,Kivela,18
7422,Bernice,Mcgowen,100
7423,Olinda,Sleeman,86
7424,Emerita,Gyaki,63
7425,Barabara,Bennice,51
7426,Pamelia,Konn,93
7427,Klara,Gilbert,1
7428,Wilford,Ambrose,57
7429,Markus,Petosa,94
7430,Mellisa,Forbess,20
7431,Trevor,Alderete,0
7432,Maurita,Hileman,29
7433,Bebe,Mihelic,56
7434,Grady,Rozelle,80
7435,Pearle,Hightower,20
7436,Wilson,Jumalon,19
7437,Jacqualine,Guenison,66
7438,Tanner,Deible,71
7439,Eugene,Delusia,93
7440,Ocie,Beadell,34
7441,Keshia,Freguson,60
7442,Rickie,Mimms,68
7443,Chaya,Carodine,23
7444,Daniel,Birdwell,25
7445,Jolynn,Stancato,3
7446,Jeanice,Piscopo,38
7447,Damon,Copeman,46
7448,Kimberlie,Acey,33
7449,Willena,Noor,34
7450,Lezlie,Mounce,38
7451,Pattie,Macapagal,29
7452,Renato,Whilby,72
7453,Enedina,Ebe,49
7454,Candi,Nichelson,61
7455,Lorraine,Ladell,77
7456,Gudrun,Sidles,20
7457,Dinorah,Laclaire,20
7458,Norah,Armer,46
7459,Eloy,Lafountaine,48
7460,Felisha,Millonzi,66
7461,Halley,Spearow,65
7462,Denna,Groseclose,22
7463,Jasmine,Grzegorek,18
7464,Vance,Daudier,74
7465,Zulema,Schrock,74
7466,Flor,Yocham,94
7467,Wei,Sittloh,89
7468,Mitzi,Saulino,24
7469,Florentino,Figgeurs,63
7470,Nathan,Vicenteno,24
7471,Fern,Hirsh,80
7472,Joye,Sardinha,34
7473,Rosa,Ferster,46
7474,Aileen,Smeltz,60
7475,Geraldine,Thornwell,60
7476,Ahmed,Palombit,63
7477,Scottie,Gosso,97
7478,Cassaundra,Bon,19
7479,Alycia,Jarmin,97
7480,Meaghan,Quilantang,78
7481,Art,Tomko,50
7482,Gaye,Huizinga,0
7483,Evita,Weekey,49
7484,Mirtha,Lindley,48
7485,Digna,Ivory,86
7486,Maryjane,Jarencio,37
7487,Dolly,Siderman,4
7488,Neda,Klehn,11
7489,Adrienne,Mccomb,86
7490,Nicolas,Delouise,72
7491,Tyrone,Kercy,52
7492,Maryrose,Dorpinghaus,64
7493,Jewell,Alegre,22
7494,Mardell,Payseur,91
7495,Erich,Bonnette,5
7496,Martina,Dixie,69
7497,Loyd,Butay,83
7498,Alan,Sferrazza,56
7499,Gregoria,Somma,41
7500,Lizzie,Filson,64
7501,Vinnie,Casio,36
7502,Debroah,Mellie,51
7503,Joanie,Menas,92
7504,Foster,Elzinga,95
7505,Meghan,Torralva,29
7506,Dalton,Bensing,29
7507,Tiffany,Wiren,22
7508,Florine,Naud,24
7509,Briana,Quinlisk,11
7510,Nancy,Jarosh,32
7511,Iraida,Tangert,80
7512,Florrie,Guzik,43
7513,Willene,Dabbraccio,15
7514,Jerrica,Jolla,87
7515,Paz,Kypuros,7
7516,Leda,Bozzone,1
7517,Tarra,Dunshee,25
7518,Jenni,Linch,67
7519,Berta,Newball,2
7520,Leanora,Erbst,34
7521,Joni,Nanthanong,100
7522,Theressa,Berlingeri,80
7523,Felice,Spaur,20
7524,Reynaldo,Louth,71
7525,Wynona,Scarsdale,23
7526,Leonardo,Sween,100
7527,Judson,Haymond,71
7528,Catrice,Demny,78
7529,Ashli,Garabedian,55
7530,Patrice,Brys,14
7531,Cecila,Narum,51
7532,Avelina,Baumbusch,99
7533,Jeremiah,Urion,75
7534,Reuben,Farlin,58
7535,Dagmar,Hausen,97
7536,Nam,Molfetta,3
7537,Zachery,Hayertz,42
7538,Brandie,Weatherhead,76
7539,Jenniffer,Gerache,33
7540,Evelynn,Cubano,79
7541,Dennis,Callinan,85
7542,Trevor,Wein,45
7543,Shaunta,Aulder,85
7544,Dani,Ertle,34
7545,Deedee,Conrod,27
7546,Blythe,Miles,82
7547,Alida,Ito,0
7548,Georgia,Eyestone,70
7549,Danielle,Winkley,91
7550,Caroll,Gurr,74
7551,Elvina,Krzyminski,28
7552,Lisbeth,Throop,88
7553,Janis,Weaklend,70
7554,Celeste,Rockford,23
7555,Francesco,Buzzi,76
7556,Dorla,Parody,92
7557,Florencio,Kenely,60
7558,Bernardo,Pollio,72
7559,Nancie,Villafranca,82
7560,Drema,Ortmeyer,0
7561,Terry,Mirbaha,74
7562,Mona,Faby,76
7563,Claudio,Drosick,90
7564,Lucrecia,Meinhardt,84
7565,Denny,Reisdorf,16
7566,Raquel,Appenzeller,93
7567,Jerold,Cho,39
7568,Glen,Parolini,42
7569,Dollie,Weyland,1
7570,Elliott,Malandrino,31
7571,Veta,Martincic,22
7572,Belia,Greenley,92
7573,Teresita,Glinka,0
7574,Tia,Poletski,68
7575,Ivey,Szenasi,0
7576,Miss,Koczwara,37
7577,Danica,Aichele,66
7578,August,Huseth,39
7579,Al,Holle,15
7580,Irina,Rinner,52
7581,Harmony,Costaneda,20
7582,Corene,Jevtic,70
7583,Bobbi,Eychaner,34
7584,Alysha,Holst,47
7585,Nikia,Shodunke,82
7586,Kittie,Catena,67
7587,Ailene,Deluccia,45
7588,Pricilla,Dolsen,0
7589,Marilu,Maglott,64
7590,Maxie,Luke,81
7591,Berna,Smyth,99
7592,Cordia,Filkins,1
7593,Charlott,Ronquillo,94
7594,Ramon,Vandyk,63
7595,Allie,Mraz,82
7596,Thomasina,Sandholm,14
7597,Abel,Risler,63
7598,Chante,Creamer,15
7599,Marina,Muska,30
7600,Kelvin,Woitowitz,6
7601,Emeline,Raval,91
7602,Mia,Penaflor,58
7603,Yolande,Bulgrin,60
7604,Arleen,Schmid,86
7605,Jasper,Lease,23
7606,Lissette,Jauron,56
7607,Jenae,Willeford,42
7608,Melisa,Ausherman,97
7609,Chanelle,Longley,13
7610,Odette,Citro,11
7611,Mora,Sommons,64
7612,Twana,Raiden,33
7613,Leon,Hegwood,37
7614,Cori,Disimone,59
7615,Diedra,Garett,98
7616,Arielle,Pehowich,14
7617,Daryl,Balbi,89
7618,Eula,Pinley,12
7619,Sherell,Haulbrook,28
7620,Nichelle,Bourek,54
7621,Robbi,Shatswell,31
7622,Carri,Strowe,73
7623,Lupita,Patter,12
7624,Dylan,Mcintee,1
7625,Lorie,Tobias,3
7626,Darline,Akey,21
7627,Francene,Santillanez,20
7628,Sterling,Vovak,17
7629,Ranee,Segel,67
7630,Ellis,Becht,42
7631,Casie,Nuckolls,68
7632,Evalyn,Faille,99
7633,Marchelle,Bonadona,10
7634,Nanci,Lesure,83
7635,Gillian,Nobles,11
7636,Loma,Sowle,88
7637,Leonor,Berenson,85
7638,Iris,Delonge,39
7639,Earline,Allgood,34
7640,Aron,Kethcart,63
7641,Birdie,Quezada,91
7642,Odessa,Dapper,18
7643,Darleen,Bambrick,49
7644,Celena,Foutz,20
7645,Desire,Dummett,97
7646,Karisa,Livermore,77
7647,Edgardo,Coolbeth,65
7648,Merideth,Mccloudy,93
7649,Catheryn,Wank,70
7650,Marcellus,Allis,31
7651,Sally,Staenglen,48
7652,Ludivina,Manliguis,84
7653,Bette,Santorella,13
7654,Eusebio,Tarango,48
7655,Janey,Lanier,68
7656,Vicki,Moreton,78
7657,Hannelore,Alred,50
7658,Kamala,Dunford,61
7659,Dalene,Stadelman,12
7660,Tracie,Heerdt,14
7661,Tegan,Trube,53
7662,Loma,Bernat,66
7663,Nelly,Buckingham,57
7664,Cecile,Hawkes,77
7665,Jayna,Chatt,61
7666,Zachary,Faulisi,88
7667,Moriah,Jurgenson,70
7668,Christian,Rainville,72
7669,Luisa,Alvarran,17
7670,Fernande,Westergaard,86
7671,Jean,Hetzer,87
7672,Rochel,Puerta,21
7673,Hedwig,Mckale,11
7674,Trena,Breznay,66
7675,Rickey,Lizardi,58
7676,Toshia,Stittsworth,87
7677,Heriberto,Pineau,68
7678,Lydia,Demaranville,5
7679,Charisse,Erdner,35
7680,Harriette,Lataquin,94
7681,Shonna,Bona,88
7682,Annamaria,Onorati,53
7683,Collene,Szala,96
7684,Jillian,Tysor,0
7685,Sandee,Hoftiezer,3
7686,Aleisha,Gordils,17
7687,Miquel,Michalke,12
7688,Estelle,Iverslie,87
7689,Vonda,Carlile,3
7690,Lulu,Thumm,29
7691,Shonta,Moates,58
7692,Mora,Kiepert,97
7693,Ilene,Obermoeller,81
7694,Darleen,Deross,79
7695,Porsche,Willrett,68
7696,Chrystal,Houy,92
7697,Caleb,Tomasso,70
7698,Luke,Farnsworth,0
7699,Jermaine,Lucchese,9
7700,Eldora,Hyberger,31
7701,Davina,Mulvahill,78
7702,Casie,Saarela,73
7703,Darrell,Whittman,28
7704,Marilu,Braitman,17
7705,Sheena,Romeo,21
7706,Alise,Stadtmiller,21
7707,Rey,Simoson,91
7708,Kristel,Gristede,58
7709,Mireille,Amundsen,24
7710,Ira,Howenstine,91
7711,Dave,Taube,38
7712,Octavio,Cragun,98
7713,Herma,Tillery,30
7714,Magaly,Auerbach,39
7715,Lakia,Janak,41
7716,Katina,Cheatam,22
7717,Leonarda,Kolbo,85
7718,Corrin,Tuttle,8
7719,Inga,Vongunten,17
7720,Mona,Hettinga,45
7721,Eda,Bohlke,15
7722,Lilliam,Fauver,21
7723,Agnus,Brison,71
7724,Johnny,Keese,43
7725,Isiah,Mattina,10
7726,Shari,Potanovic,39
7727,Johnathon,Halderman,86
7728,Denita,Kresha,3
7729,Tyisha,Socks,92
7730,Elton,Sutcliff,64
7731,Austin,Bartram,42
7732,Yoshie,Slowinski,8
7733,Larhonda,Monterrano,83
7734,Karyn,Claud,19
7735,Sue,Montrose,59
7736,Boris,Mickonis,91
7737,Jone,Kamada,58
7738,Gregoria,Gobeli,20
7739,Renata,Bennink,88
7740,Jasper,Sherod,24
7741,Franchesca,Zajac,36
7742,Tonda,Loy,94
7743,Haywood,Gorenflo,50
7744,Mertie,Arbo,28
7745,Michael,Pretzer,91
7746,Jeannie,Eron,50
7747,Eloise,Cicconi,71
7748,Sheri,Cramm,72
7749,Samual,Speckman,94
7750,Shyla,Zupp,22
7751,Hye,Paczkowski,26
7752,Corrinne,Lovisone,84
7753,Octavio,Colledge,52
7754,Monserrate,Mashall,32
7755,Lola,Peakes,53
7756,Shaunda,Defore,86
7757,Socorro,Boals,64
7758,Alyce,Portner,44
7759,Hiram,Haylock,54
7760,Kaylee,Stegent,3
7761,Mckinley,Aydlett,20
7762,Nikki,Jauch,47
7763,Catrina,Kirovac,39
7764,Willy,Mosteller,42
7765,Cletus,Chiz,6
7766,Jayna,Schweinfurth,45
7767,Shonta,Quoss,76
7768,Coretta,Irmeger,2
7769,Dinorah,Syverson,16
7770,Roseann,Ramage,39
7771,Phuong,Murdy,56
7772,Kanisha,Corino,58
7773,Ouida,Schweiker,25
7774,Theodore,Sharper,70
7775,Sherrell,Kaboos,81
7776,Candyce,Hout,83
7777,Elizabeth,Venancio,44
7778,Michaela,Karlsen,46
7779,Dewey,Ferlenda,58
7780,Kazuko,Bottari,72
7781,Lashandra,Plocica,0
7782,Kazuko,Doverspike,46
7783,Annis,Psuty,88
7784,Audie,Vanruler,35
7785,Brittaney,Kreisberg,43
7786,Darleen,Hamzik,47
7787,Randal,Agreste,26
7788,Manuela,Dreuitt,46
7789,Eustolia,Measheaw,63
7790,Jennette,Clingman,60
7791,Burl,Tiller,42
7792,Annika,Chudej,87
7793,Chassidy,Gange,81
7794,Indira,Iheme,49
7795,Deandra,Transue,4
7796,Elwood,Glinka,88
7797,Elease,Ibey,38
7798,Michelle,Castano,9
7799,Ronnie,Shepeard,80
7800,Bethel,Nickelston,56
7801,Kerry,Chernick,48
7802,Janetta,Laplant,61
7803,Alexander,Flinders,47
7804,Woodrow,Birts,70
7805,Young,Brodhag,48
7806,Agripina,Gloeckner,27
7807,Eugenia,Hellickson,2
7808,Micaela,Stallbaumer,69
7809,Lakia,Morrell,41
7810,Mariah,Tyrance,21
7811,Roselee,Puri,53
7812,Kathryne,Zahnen,27
7813,Callie,Horsford,93
7814,Josef,Neiderhiser,7
7815,Karima,Kwok,93
7816,Arletta,Hodos,91
7817,Gaynell,Toti,86
7818,Petrina,Halima,72
7819,Fletcher,Beldon,22
7820,Mabelle,Zaccagnini,46
7821,Carlota,Newgard,48
7822,Meg,Guger,49
7823,Refugia,Rasnic,62
7824,Margo,Begnaud,44
7825,Mittie,Cybulski,45
7826,Nelida,Stasulis,58
7827,Laronda,Galeoto,9
7828,Leatrice,Scherzer,79
7829,Lona,Knellinger,35
7830,Melania,Kendell,36
7831,Kacey,Siena,76
7832,Clarine,Fritsch,75
7833,Elinore,Altaras,88
7834,Collin,Sichting,2
7835,Inga,Shugars,88
7836,Fumiko,Rogalski,98
7837,Nakesha,Hazelbush,6
7838,Arianna,Rauen,78
7839,Raisa,Shaddock,33
7840,Ione,Stratis,6
7841,Delilah,Hervey,38
7842,Lucas,Cabellon,10
7843,Evita,Wekenborg,35
7844,Torri,Fasel,78
7845,Raymon,Bai,43
7846,Earl,Wilkers,35
7847,Karolyn,Kacvinsky,60
7848,Melva,Kukauskas,54
7849,Edelmira,Leath,37
7850,Laci,Lacinski,27
7851,Debbra,Gant,15
7852,Vincenza,Callery,66
7853,Ada,Seitzinger,27
7854,Cristal,Prazma,0
7855,Hassan,Mushtaq,14
7856,Margrett,Feeney,97
7857,Garry,Gronstal,0
7858,Emanuel,Berni,45
7859,Trudie,Spudis,51
7860,Clarinda,Spratley,2
7861,Joanna,Layden,32
7862,Gidget,Fehrenbach,44
7863,Mayola,Potvin,93
7864,Reginia,Steinburg,99
7865,Shery,Lieuallen,10
7866,Margit,Sullins,43
7867,Melony,Mikuszewski,83
7868,Aaron,Umanzor,20
7869,Chadwick,Vukelich,92
7870,Teri,Rea,89
7871,Dinah,Allphin,44
7872,Stephen,Sprinzl,93
7873,Les,Lettre,48
7874,Alethea,Fugett,67
7875,Rozanne,Zakrzewski,74
7876,Kattie,Estela,83
7877,Abbie,Joneson,52
7878,Horacio,Torongeau,53
7879,Kassie,Turnbaugh,65
7880,Porfirio,Beyett,70
7881,Britany,Arista,9
7882,Norris,Askia,73
7883,Bethann,Stamison,47
7884,Reatha,Zauner,71
7885,Hulda,Frame,52
7886,Caitlyn,Tennant,23
7887,Thomas,Freelove,19
7888,Reuben,Ogram,51
7889,Kassie,Argiro,99
7890,Afton,Mcwilson,11
7891,Flora,Fink,75
7892,Emery,Pinski,23
7893,Ricky,Brantingham,67
7894,Kaitlyn,Perugini,57
7895,Kathe,Kantah,82
7896,Bari,Tigner,74
7897,Gretta,Duchane,80
7898,Roxane,Stoppkotte,60
7899,Kurt,Tallon,65
7900,Elaina,Lecznar,48
7901,Vena,Peha,37
7902,Breanne,Marcusen,1
7903,Laurice,Kroetz,3
7904,Son,Neita,71
7905,Kiley,Swainston,5
7906,Cora,Allaway,55
7907,Shaun,Winzenried,97
7908,Eryn,Varner,86
7909,Oliva,Leete,61
7910,Grazyna,Nanes,11
7911,Tiara,Spoerer,36
7912,Tillie,Dunkerley,55
7913,Keneth,Madero,91
7914,Shannon,Allemand,68
7915,Adriane,Mefford,47
7916,Mellie,Consorti,96
7917,Joleen,Wiggers,69
7918,Torie,Ghramm,7
7919,Samatha,Foots,34
7920,Coy,Goston,11
7921,Melba,Macqueen,55
7922,Richelle,Mcelwee,91
7923,Lavonda,Rocho,55
7924,Chau,Marley,39
7925,Nery,Matuszak,23
7926,Boyce,Troxell,54
7927,Berneice,Kuenzi,6
7928,Shemika,Xia,95
7929,Nichol,Rodeheaver,51
7930,Codi,Slade,70
7931,Audrea,Fermo,63
7932,Debbi,Follick,1
7933,Shery,Pryce,57
7934,Jaimee,Fendler,99
7935,Emmanuel,Cestero,78
7936,Julene,Rosenwald,31
7937,Tisha,Pettis,58
7938,Kacy,Mullennix,54
7939,Magdalene,Yeaton,79
7940,Trudie,Luma,0
7941,Ervin,Kopiak,67
7942,Charlesetta,Buen,25
7943,Brooke,Alsina,89
7944,Taneka,Klutts,35
7945,Junie,Sliney,44
7946,Marquita,Histand,35
7947,Ashli,Salverson,63
7948,Carie,Mccotter,36
7949,Elsa,Folino,97
7950,Codi,Rotenberg,88
7951,Alise,Arvan,21
7952,Johana,Biron,96
7953,Lissa,Gabak,28
7954,Leda,Creekmur,10
7955,Logan,Larence,44
7956,Buster,Kosiorek,60
7957,Vicente,Barbieri,14
7958,Oneida,Handly,48
7959,Dominga,Kienast,8
7960,Ardith,Beckton,30
7961,Kristian,Cordasco,83
7962,Gilda,Teppo,97
7963,Bernadine,Vanlier,54
7964,Julissa,Kayser,90
7965,Jessia,Pitcavage,21
7966,Tambra,Pavone,66
7967,Dannette,Myrck,48
7968,Eleanore,Boehm,17
7969,Tamela,Cassaday,77
7970,Josefine,Burkitt,25
7971,Clement,Mceneny,8
7972,Corrie,Reinheimer,34
7973,Sheldon,Mawson,8
7974,Shaquita,Gawrych,14
7975,Kermit,Cloke,0
7976,Danny,Friedberg,88
7977,Tamala,Watkinson,48
7978,Leatha,Haeckel,91
7979,Barbara,Fridley,49
7980,Alyse,Lacoste,84
7981,Antonette,Buechel,28
7982,Sumiko,Elbogen,17
7983,Tien,Bronn,98
7984,Francisco,Leis,13
7985,Bernardine,Pennella,83
7986,Jody,Raid,41
7987,Reynalda,Tillie,19
7988,Ara,Mackechnie,46
7989,Roxy,Claiborne,13
7990,Lelah,Hattub,47
7991,Tiffiny,Lukas,67
7992,Evelin,Blice,2
7993,Elli,Roose,1
7994,Tresa,Junk,3
7995,Lolita,Beisser,22
7996,Shavonda,Rank,16
7997,Floretta,Vanderkaaden,36
7998,Carolyne,Windley,20
7999,Glinda,Bourdeau,9
8000,Antonette,Alexnder,44
8001,Elroy,Esler,63
8002,Jonell,Gonzalis,52
8003,Kiyoko,Rosenblum,16
8004,Eleanore,Kohner,0
8005,Phoebe,Dehrer,28
8006,Suk,Mollica,66
8007,Willa,Kha,64
8008,Etta,Avendano,55
8009,Elizebeth,Kamman,81
8010,Windy,Milles,94
8011,Halley,Hardimon,64
8012,Louvenia,Buttke,37
8013,Angelica,Pousson,55
8014,Odilia,Vajgrt,22
8015,Bebe,Johnico,71
8016,Josette,Feinman,0
8017,Rene,Dubberly,11
8018,India,Gatton,25
8019,Connie,Cavaness,5
8020,Gladys,Axtman,29
8021,Derek,Trautman,49
8022,Chia,Deep,56
8023,Armand,Craigwell,59
8024,Nikole,Wolever,2
8025,Latasha,Tang,18
8026,Jess,Zauala,96
8027,Nieves,Bingamon,65
8028,Mellie,Pegram,48
8029,Tammera,Hals,53
8030,Luise,Denzine,47
8031,Meri,Lecznar,17
8032,Taryn,Subich,39
8033,Vern,Devos,31
8034,Lorena,Drawhorn,96
8035,Crysta,Kostal,53
8036,Donte,Andriopulos,95
8037,Jolyn,Ryce,1
8038,Carletta,Buttross,99
8039,Meta,Holtzen,53
8040,Romelia,Wichert,65
8041,Errol,Salsberry,94
8042,Coreen,Oropeza,67
8043,Alyson,Beadnell,31
8044,Vertie,Kulish,88
8045,Tawny,Glumac,25
8046,Celeste,Fernholz,96
8047,Brittaney,Stano,17
8048,Hildred,Timoteo,22
8049,Kymberly,Sabe,77
8050,Ellie,Sabini,83
8051,Clarice,Tutoky,89
8052,Vivienne,Bucy,2
8053,Imelda,Hardi,54
8054,Laurette,Sandiford,60
8055,Verdell,Vanwagenen,64
8056,Britni,Rish,53
8057,Renee,Pashia,46
8058,Gussie,Blazich,65
8059,Janel,Gaymon,67
8060,Gertude,Chamley,37
8061,Brigida,Desilva,18
8062,Barb,Belonger,82
8063,Yoko,Bruenderman,28
8064,Allen,Hinaman,90
8065,Kraig,Mantano,46
8066,Lyndon,Kuhlmey,51
8067,Tanya,Santos,100
8068,Claudio,Tsistinas,9
8069,Cythia,Dreessen,86
8070,Ena,Mcelwaine,52
8071,Caterina,Tickner,12
8072,Arnulfo,Rasool,84
8073,Raquel,Boane,75
8074,Anissa,Riesenberg,5
8075,Kellye,Durrell,21
8076,Mose,Burkhardt,45
8077,Hugo,Zurawski,92
8078,Jonnie,Ori,80
8079,Elfreda,Swearengen,28
8080,Beatrice,Bull,51
8081,Loma,Schmale,51
8082,Salome,Sobanski,33
8083,Timothy,Mikell,86
8084,Kelsie,Corral,43
8085,Shelley,Danoff,3
8086,Moses,Burgess,2
8087,Joselyn,Lanni,43
8088,Floyd,Peirce,52
8089,Thora,Rutan,88
8090,Renda,Leddon,15
8091,Maida,Seton,61
8092,Mervin,Winship,45
8093,Jestine,Daggett,89
8094,Tricia,Rowell,48
8095,Thersa,Steinbauer,33
8096,Stanford,Adolphsen,41
8097,Maya,Bucey,96
8098,Adelle,Matlick,47
8099,Velvet,Pezzica,51
8100,Frankie,Mraz,28
8101,Jolanda,Abdou,69
8102,Denita,Bibian,12
8103,Emil,Nard,60
8104,Ernestina,Lener,36
8105,Tim,Parrino,8
8106,Hae,Dittman,70
8107,Jenine,Halbrooks,66
8108,Elaine,Mihal,81
8109,Lynn,Pichette,53
8110,Lang,Thiem,42
8111,Lashawn,Loegering,73
8112,Mirella,Southerland,64
8113,Kanesha,Hardinger,0
8114,Kirsten,Honga,25
8115,Darby,Fleurissaint,40
8116,Connie,Imhoff,62
8117,Hayden,Gutter,24
8118,Tania,Demoranville,51
8119,Johnnie,Gab,22
8120,Leonila,Gochanour,47
8121,Zella,Vester,25
8122,Edmundo,Haverkamp,100
8123,Cherry,Kerl,53
8124,Annalee,Gudgel,48
8125,Verdell,Rumler,44
8126,Marci,Woodle,30
8127,Merna,Collinson,23
8128,Emil,Korando,18
8129,Jeffery,Tausch,23
8130,Tressie,Palen,78
8131,Pat,Quails,86
8132,Jina,Heidmann,65
8133,Evan,Neihart,37
8134,Cristopher,Yessios,77
8135,Cherelle,Jiron,52
8136,Debi,Nowakowski,54
8137,Kelley,Senters,17
8138,Yelena,Zabrocki,12
8139,Marianela,Kareem,27
8140,Diego,Shutts,68
8141,Mitchel,Smalls,11
8142,Jeannetta,Romash,9
8143,Iris,Cirullo,33
8144,Earlene,Shelman,67
8145,Harmony,Giacomazzi,11
8146,Novella,Dewispelaere,98
8147,Luke,Atkinson,20
8148,Dian,Dariano,15
8149,Mignon,Timothe,95
8150,Sena,Maschino,25
8151,Erminia,Sipler,2
8152,Fern,Hallinger,29
8153,Conrad,Playle,10
8154,Dannie,Biviano,43
8155,Jenniffer,Eby,67
8156,Mathilde,Atcitty,2
8157,Joslyn,Svobodny,92
8158,Madie,Larocque,52
8159,Paris,Read,49
8160,Monty,Bucker,73
8161,Audie,Reinders,40
8162,Cruz,Gershon,70
8163,Savannah,Mcguinness,26
8164,Joelle,Ganey,13
8165,Audrea,Diederich,68
8166,Suellen,Swanhart,24
8167,Jeanett,Lisman,75
8168,Saturnina,Vinti,56
8169,Milagro,Glembocki,45
8170,Tambra,Brobst,47
8171,Afton,Mckearney,56
8172,Dominga,Serano,71
8173,Mariel,Norquist,0
8174,Phyliss,Kiritsy,87
8175,Etta,Maritato,78
8176,Lannie,Betit,80
8177,Wilburn,Kimberling,45
8178,Lucrecia,Goetting,20
8179,Adolph,Dorson,20
8180,Donald,Choma,13
8181,Soledad,Fralick,32
8182,Jeanice,Abrams,48
8183,Irene,Fazzina,42
8184,Scott,Ogzewalla,93
8185,Sunni,Marines,59
8186,Sonya,Flanagan,68
8187,Brynn,Darcus,96
8188,Nida,Podeszwa,49
8189,Joeann,Kijek,0
8190,Carolyn,Deats,28
8191,Madaline,Shertzer,87
8192,Albert,Bernau,43
8193,Wendi,Buerkle,1
8194,Kandi,Yarger,46
8195,Kennith,Ryant,33
8196,Essie,Digness,31
8197,Tabitha,Talbert,11
8198,Vania,Ducker,23
8199,Alia,Salimi,74
8200,Ressie,Ruch,17
8201,Wm,Gadsden,15
8202,Albert,Meche,17
8203,Nathanial,Luetkemeyer,38
8204,Torie,Oleksy,16
8205,Margie,Lippy,100
8206,Consuela,Susich,79
8207,Magaly,Dembek,89
8208,Izola,Tippin,79
8209,Miriam,Vanderwall,86
8210,Hilda,Locust,37
8211,Harlan,Phou,20
8212,Carmel,Ruckman,100
8213,Laila,Byham,98
8214,Dominick,Coneway,69
8215,Elanor,Ealand,26
8216,Annetta,Valentia,72
8217,Imelda,Breit,1
8218,Linette,Foulds,93
8219,Ione,Welby,8
8220,Leda,Lynch,46
8221,Twanna,Pesina,19
8222,Danette,Floerke,57
8223,Casey,Wattley,83
8224,Angelique,Bonepart,18
8225,Sparkle,Lynch,37
8226,Lakeisha,Tomassi,94
8227,Ray,Glickman,1
8228,Jackson,Tappen,49
8229,Jordon,Himmelwright,96
8230,Joanie,Brochure,93
8231,Florine,Sporman,36
8232,Everett,Agne,15
8233,Estrella,Zeckzer,67
8234,Felecia,Pacior,8
8235,Adrien,Vondrak,15
8236,Eusebia,Coppernoll,98
8237,Jeannine,Oswald,63
8238,Brent,Koehring,42
8239,Shiloh,Bottiggi,11
8240,Jessica,Quirion,95
8241,Ewa,Findling,79
8242,Tereasa,Tarone,71
